symbol,region,market_cap,dividend_yield,safe_dividend_yield,buyback_yield,shareholder_yield,gross_profitability,base_book_equity,rd_asset_5y,sga_asset_3y_30pct,adjusted_book,adjusted_book_to_market,sector,industry,exchange,listing_exchanges,currency_code,currency_name,company_name,asset_type,country,country_iso,isin,primary_ticker,home_category,international_domestic,payout_ratio,shares_outstanding,price_proxy,52_week_high,200_day_ma,recency_ratio,distance_from_high,price_to_200dma,dividend_safety_pass,piotroski_score,total_revenue,full_time_employees,revenue_per_employee,gross_profit_per_employee,earnings_surprise_pct,earnings_report_date,pead_signal,pead_signal_v2,pead_surprise_component,pead_decay_component,pead_breadth_component,pead_revision_component,pead_analyst_count,pead_filter_pass,pead_has_setup_coverage,sue_signal,sue_has_coverage,sue_surprise_raw,sue_surprise_pct,sue_std_error,sue_report_date,revision_impulse_signal,revision_impulse_has_coverage,revision_impulse_analyst_count,revision_impulse_drift_7d,revision_impulse_drift_30d,revision_impulse_breadth,revision_impulse_growth_component,revision_impulse_coverage_component,revision_impulse_disagreement,revision_impulse_disagreement_penalty,revenue_growth_yoy,revenue_growth_yoy_prev,revenue_acceleration,revenue_growth_has_coverage,price_momentum_1m,price_momentum_6m,price_momentum_6m_ex_1m,price_momentum_has_coverage,price_momentum_effective_signal,price_momentum_signal_coverage,price_momentum_proxy_used,beneish_m_score,beneish_data_status,beneish_is_missing,beneish_is_pathological_clipped,beneish_hard_filter_pass,accrual_ratio,accrual_volatility,accrual_measure_count,accrual_is_quarterly,listing_symbol,analysis_symbol,listing_exchange,listing_currency_code,listing_currency_name,listing_country,listing_country_iso,analysis_exchange,analysis_currency_code,analysis_currency_name,analysis_country,analysis_country_iso,error,error_stage,sentiment_latest,sentiment_speed,sentiment_acceleration,sentiment_count_days,sentiment_article_count_recent,sentiment_article_count_total,sentiment_latest_count,sentiment_filter_pass,news_event_signal,news_event_effective_signal,news_event_breadth,news_article_count_recent,news_positive_article_share,news_negative_article_share,news_novelty_score,news_saturation_score,news_peer_spillover_signal,news_confirmation_signal,news_macro_multiplier,news_unique_title_ratio,news_novelty_multiplier,news_saturation_multiplier,news_peer_coverage,news_confirmation_coverage,beneish_hard_filter_threshold,beneish_missing_penalty_applied,forensic_penalty,earnings_signal_confidence,revision_signal_confidence,growth_signal_confidence,momentum_signal_confidence,news_signal_confidence,contrib_shareholder_yield,contrib_gross_profitability,contrib_adjusted_book_to_market,contrib_earnings,contrib_revision_impulse,contrib_growth,contrib_momentum,contrib_news_event,contrib_employee_efficiency,contrib_forensic,passes_size,passes_trend_gate,passes_quality_gate,passes_forensic_gate,factor_non_null_count,factor_positive_count,passes_factor_gate,z_shareholder_yield,z_gross_profitability,z_adjusted_book_to_market,z_pead_signal,z_sue_signal,z_revision_impulse_signal,z_revenue_growth_yoy,z_revenue_acceleration,z_price_momentum_effective_signal,z_beneish_risk,z_accrual_volatility_risk,life_cycle_growth_score,life_cycle_mature_score,life_cycle_recovery_score,life_cycle_confidence,life_cycle_stage,life_cycle_tilt_strength_applied,life_cycle_core_weight_shareholder_yield,life_cycle_core_weight_gross_profitability,life_cycle_core_weight_adjusted_book_to_market,life_cycle_pead_multiplier,life_cycle_growth_multiplier,life_cycle_momentum_multiplier,life_cycle_revision_impulse_multiplier,life_cycle_forensic_multiplier,news_own_confidence,news_has_coverage,composite_score,sentiment_has_coverage,rank,regime,neutralize_by,macro_state
VICR.US,US,7061876224.0,0.0,0.0,0.005269217144881377,0.005269217144881377,0.27286910289871485,711557000.0,209282200.0,56388500.0,977227700.0,0.1383807459947913,Technology,Electronic Components,NASDAQ,US,USD,US Dollar,Vicor Corporation,Common Stock,USA,US,US9258151029,VICR.US,Domestic,Domestic,,44930000.0,157.175077320276,209.53,96.8074,0.7501316151399609,-0.24986838486003915,1.6235853593865344,1.0,7.0,407701000.0,1092.0,373352.5641025641,196363.55311355312,100.0,2026-02-19,0.0,0.0,0.999329299739067,0.0,1.0,0.3333333333333333,3.0,1.0,1.0,1.8578735647663494,1.0,0.5700000000000001,100.0,0.30680236309389797,2026-02-19,0.3818694363147099,1.0,3.0,0.0,0.30898086591845975,1.0,1.0,0.75,0.2358996354278362,0.1179498177139181,0.11540461285693482,0.18522851684090758,-0.06982390398397276,1.0,,,,0.0,0.3025460652989863,1.0,1.0,-2.1703009989804722,ok,0.0,0.0,1.0,0.04120774451599449,0.023123515417857524,8.0,1.0,VICR.US,VICR.US,NASDAQ,USD,US Dollar,USA,US,NASDAQ,USD,US Dollar,USA,US,,,0.983304,0.00046400000000001995,-0.0009759999999999769,4.0,4.0,4.0,1.0,1.0,,,,,,,,,,,,,,,,,-1.4,0.0,0.8036920468423701,1.0,0.925,1.0,0.865,0.0,0.041837798984751144,0.03984849767225142,-0.12793670979212687,0.013166036567875985,0.11099131473506457,-0.06425714862080206,0.10693277100122725,0.0,0.0,-0.08036920468423701,True,True,True,True,3,3,True,0.17872106267595841,0.15071325611125194,-0.7921529253258033,0.1394665542954257,0.14096071557483975,1.7019944755233212,-0.12195713897149393,-0.8945247953220009,1.136751269696124,1.2956357395553337,0.3117483541294063,0.6683524045710003,-0.1524565937712816,-0.18277152800514748,0.8208089983422819,growth,0.35,0.354690172345744,0.400605183528483,0.24470464412577295,1.175,1.175,1.0875,1.175,1.0,0.0,False,0.040213355864004416,True,47,neutral,sector,neutral
NJR.US,US,5643296256.0,0.034,0.034,-0.0150973421023477,0.018902657897652303,0.057499925779562,2391666000.0,,57896100.0,2449562100.0,0.43406583473189186,Utilities,Utilities - Regulated Gas,NYSE,"F,US",USD,US Dollar,NewJersey Resources Corporation,Common Stock,USA,US,US6460251068,NJR.US,Domestic,Domestic,,100788000.0,55.99174758899869,56.0,48.0281,0.9998526355178338,-0.00014736448216623454,1.1658122555128911,1.0,6.0,2033302000.0,1300.0,1564078.4615384615,335214.6153846154,5.4054,2026-02-11,0.0,0.0,0.21290851559280768,0.0,1.0,0.15246981706297452,3.0,1.0,1.0,0.5873687375489767,1.0,0.05999999999999983,5.4054,0.10215048259186052,2026-02-11,0.005661597092846462,1.0,6.0,0.0,0.006094182825484806,-0.16666666666666666,0.1844,1.0,0.09913981629975224,0.04956990814987612,0.23344935671180655,-0.14125774238084343,0.37470709909265,1.0,,,,0.0,0.10772638851462106,1.0,1.0,-2.416033606406622,ok,0.0,0.0,1.0,0.012064847846811099,0.016209359962352086,8.0,1.0,NJR.US,NJR.US,NYSE,USD,US Dollar,USA,US,NYSE,USD,US Dollar,USA,US,,,0.98,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,-1.4,0.0,0.22110230299869033,1.0,1.0,1.0,0.865,0.0,0.13859663003753445,-0.11280613577083455,-0.1540809217316316,0.01873028204463161,-0.10454965987990973,0.1463835854757356,0.10723592551879596,0.0,0.0,-0.025979520602346116,True,True,True,True,3,3,True,0.539744000533792,-0.5209597702911102,-0.8253629451197678,-0.13597000088266822,0.8454030165511123,-1.9095828288567986,1.1705881514321657,1.6137627109843216,1.1044291156331574,0.6224197953851732,-0.1802151893877926,0.3260065555658481,-0.4186422763305351,0.8815883259167875,0.5555817703509394,recovery,0.35,0.38906387803956155,0.3280836588131536,0.28285246314728485,0.9125,1.035,1.1225,0.9125,1.175,0.0,False,0.013530185091975643,False,48,neutral,sector,neutral
LMAT.US,US,2471224576.0,0.0092,0.0092,-0.00658501251152388,0.00261498748847612,0.2899819714466696,393516000.0,44516400.0,23042000.0,461074400.0,0.186577296324201,Healthcare,Medical Instruments & Supplies,NASDAQ,US,USD,US Dollar,LeMaitre Vascular Inc,Common Stock,USA,US,US5255582018,LMAT.US,Domestic,Domestic,,22929000.0,107.77725046883859,115.0639,90.0077,0.9366730179390633,-0.06332698206093668,1.1974225590570429,1.0,7.0,249602000.0,646.0,386380.80495356035,276376.16099071206,3.0303,2026-02-25,0.0033509854057155986,0.0033509854057155986,0.12062183843462797,0.540029869446153,1.0,0.0514432989690721,10.0,1.0,1.0,0.8086834609732911,1.0,0.020000000000000018,3.0303,0.024731555627376146,2026-02-25,0.2848359361618136,1.0,9.0,0.008447431227232736,0.0258133400326593,0.7777777777777778,0.3856,1.0,0.09734957919859316,0.04867478959929658,0.15679236139777797,0.11359200277276127,0.0432003586250167,1.0,,,,0.0,0.10616021966575004,1.0,1.0,-2.467881724442239,ok,0.0,0.0,1.0,-0.01248188478931979,0.010472830500490868,8.0,1.0,LMAT.US,LMAT.US,NASDAQ,USD,US Dollar,USA,US,NASDAQ,USD,US Dollar,USA,US,,,0.996710854681979,0.0003767365312938864,0.00018982232797726262,8.0,6.0,9.0,1.0,1.0,,,,,,,,,,,,,,,,,-1.4,0.0,-0.0540058823229391,1.0,1.0,1.0,0.865,0.0,0.013559937992973779,-0.09507289947833142,-0.13454502803441992,-0.01986689503293069,0.1123737305254873,0.019175334492470462,0.08734583657994625,0.0,0.0,0.00540058823229391,True,True,True,True,3,3,True,0.05792480930480266,-0.3595805886126273,-0.8330700212525459,-0.19666948451508398,-0.23337064112446684,1.5939536244749972,-0.33665643304197157,0.5721631472273069,0.9285319150083982,0.4803752368611937,-0.5883870015070719,0.5764007563508834,-0.06202907558429152,-0.5675302323109715,0.6384298319351749,growth,0.35,0.354690172345744,0.400605183528483,0.24470464412577295,1.175,1.175,1.0875,1.175,1.0,0.0,False,-0.011629394722510296,True,49,neutral,sector,neutral
YUMC.US,US,17283295232.0,0.0236,0.0,0.07948717948717954,0.07948717948717954,0.18909394417138087,5379000000.0,7200000.0,351700000.0,5737900000.0,0.33199108867713406,Consumer Cyclical,Restaurants,NYSE,"US,XETRA",USD,US Dollar,Yum China Holdings Inc,Common Stock,USA,US,US98850P1093,YUMC.US,Domestic,Domestic,,359000000.0,48.1428836545961,58.0667,47.4662,0.8290962574865818,-0.17090374251341822,1.014256116027744,0.0,7.0,11797000000.0,130000.0,90746.15384615384,15684.615384615385,39.5187,2026-02-10,0.0,0.0,0.918718628205483,0.0,1.0,0.028005998335207803,19.0,1.0,1.0,2.221995811115625,1.0,0.11330000000000001,39.5187,0.050990195135927854,2026-02-10,0.08355341916688279,1.0,19.0,-0.0007064532972939671,-0.0010136069048130535,-0.10526315789473684,0.478,1.0,0.19839051509659972,0.09919525754829986,0.08786127167630053,0.04395962227287531,0.043901649403425225,1.0,,,,0.0,-0.050549834461662835,1.0,1.0,-2.256905129644392,ok,0.0,0.0,1.0,0.0006156504560663702,0.006391458781683541,8.0,1.0,YUMC.US,YUMC.US,NYSE,USD,US Dollar,USA,US,NYSE,USD,US Dollar,USA,US,,,0.9925250549316407,0.0008249816894532191,-0.0012749938964842222,9.0,5.0,9.0,1.0,1.0,,,,,,,,,,,,,,,,,-1.4,0.0,0.08979170624293525,1.0,1.0,1.0,0.865,0.0,0.27703417415833315,-0.12834385258901657,-0.04715140273530056,0.018684580565686892,-0.04531935056874746,-0.013797113954419888,-0.09306127837936806,0.0,0.0,-0.009293441596143799,True,True,True,True,3,3,True,1.0139103395920186,-0.5456054663102688,-0.31115928041524293,-0.3119080856670442,1.0729327426743644,-0.7827176264032377,-0.36512555625575216,0.03398276709877181,-1.1148735018044034,1.0583726339193895,-0.878789221433519,-0.2721893212937083,1.0539373093927635,-0.49126812882334664,1.3261266306864719,mature,0.35,0.4139900071377587,0.35641208660480606,0.22959790625743515,0.965,0.9475,0.965,0.965,1.035,0.0,False,-0.04124768509897629,True,50,neutral,sector,neutral
NOC.US,US,100260847616.0,0.0132,0.0132,0.023761031907671426,0.03696103190767143,0.16180392004204217,16674000000.0,3400000000.0,2409700000.0,22483700000.0,0.22425204388968248,Industrials,Aerospace & Defense,NYSE,US,USD,US Dollar,Northrop Grumman Corporation,Common Stock,USA,US,US6668071029,NOC.US,Domestic,Domestic,,143800000.0,697.2242532406119,774.0,607.3131,0.9008065287346407,-0.09919347126535927,1.1480474457748597,1.0,6.0,41954000000.0,95000.0,441621.05263157893,87505.26315789473,3.8793,2026-01-27,0.0,0.0,0.15393845081672836,0.0,1.0,0.023112814711068443,22.0,1.0,1.0,0.21197680918101527,1.0,0.27000000000000046,3.8793,1.2737242391899433,2026-01-27,0.06673667026948406,1.0,21.0,0.000963024492592099,0.0006817286786046975,-0.047619047619047616,0.3276,1.0,0.10424491930119496,0.05212245965059748,0.09601347557551931,0.042717086834733964,0.05329638874078535,1.0,,,,0.0,0.06151312481078309,1.0,1.0,-2.3894620097030024,ok,0.0,0.0,1.0,-0.04906781092007112,0.028086784199990122,8.0,1.0,NOC.US,NOC.US,NYSE,USD,US Dollar,USA,US,NYSE,USD,US Dollar,USA,US,,,0.5438881240466814,-0.04152968802423762,0.04516019423306861,24.0,26.0,118.0,3.0,1.0,,,,,,,,,,,,,,,,,-1.4,0.0,0.6800581822695415,1.0,1.0,1.0,0.865,0.0,0.19313078132412825,-0.13143720641381446,-0.07507482502606935,-0.017429103003509396,-0.03732187606480992,0.06677558023221365,0.02937380292675739,0.0,0.0,-0.07038602186489755,True,True,True,True,3,3,True,0.706834442620438,-0.5587556930020453,-0.49543019247066955,-0.15987029161751326,-0.3246085199412623,-0.6445919873024166,0.4499071149953831,0.9132677498987385,0.3518979655186725,0.6952160870548165,0.6649002774842666,-0.20421597711964942,0.1738295403316077,-0.03930137032397324,0.21313091065558093,mature,0.35,0.4139900071377587,0.35641208660480606,0.22959790625743515,0.965,0.9475,0.965,0.965,1.035,0.0,False,-0.042368867890001376,True,51,neutral,sector,neutral
SWX.US,US,6457819648.0,0.0278,0.0278,-0.00423422923145278,0.02356577076854722,0.05445680545630428,3961119000.0,,2331700.0,3963450700.0,0.6137444084904863,Utilities,Utilities - Regulated Gas,NYSE,"F,US",USD,US Dollar,Southwest Gas Holdings Inc,Common Stock,USA,US,US8448951025,SWX.US,Domestic,Domestic,,72337000.0,89.27408723060121,90.0,80.7968,0.9919343025622357,-0.008065697437764308,1.1049210764609638,1.0,7.0,1940380000.0,2453.0,791023.2368528333,231535.2629433347,-2.1583,2026-02-25,-5.4964520301918186e-05,-5.4964520301918186e-05,-0.08611815388361814,0.540029869446153,1.0,0.0011818706538768025,6.0,1.0,1.0,-0.13867905340696562,1.0,-0.029999999999999805,-2.1583,0.2163268299211866,2026-02-25,0.06652146632316214,1.0,4.0,-0.00019933025035886103,-0.005182586509328616,-0.5,0.7764,1.0,0.036397703715515844,0.018198851857757922,-0.6215093332451539,-0.11756155831716009,-0.5039477749279938,1.0,,,,0.0,0.06537570559640897,1.0,1.0,,pathological_clipped,0.0,1.0,1.0,-0.0023213156376493058,0.016117577708871553,8.0,1.0,SWX.US,SWX.US,NYSE,USD,US Dollar,USA,US,NYSE,USD,US Dollar,USA,US,,,0.9846666666666668,0.003666666666666707,0.013666666666666716,5.0,5.0,5.0,1.0,1.0,,,,,,,,,,,,,,,,,-1.4,0.0,-0.1867457805705991,1.0,1.0,1.0,0.865,0.0,0.20878992734620694,-0.13516091122905913,0.14855858427754687,-0.03854540062694998,-0.028426471705927433,-0.207,-0.032934681336581784,0.0,0.0,0.021942629217045394,True,True,True,True,3,3,True,0.8131013764655186,-0.6241982919197983,0.79578152352763,-0.49822400644287856,-0.5727119570120514,-0.5192049626653412,-2.0,-2.0,-0.33919622371185065,,-0.1867457805705991,-1.538156082985942,0.14080819639266562,0.3557551576259526,0.214946961233287,recovery,0.35,0.38906387803956155,0.3280836588131536,0.28285246314728485,0.9125,1.035,1.1225,0.9125,1.175,0.0,False,-0.0627763240577191,True,52,neutral,sector,neutral
NEE.US,US,194080063488.0,0.0268,0.0268,-0.014570179698882857,0.012229820301117144,0.08111563973467593,54608000000.0,,,54608000000.0,0.28136841578978783,Utilities,Utilities - Regulated Electric,NYSE,US,USD,US Dollar,Nextera Energy Inc,Common Stock,USA,US,US65339F1012,NEE.US,Domestic Primary,Domestic,,2089000000.0,92.90572689707994,95.2603,81.125,0.975282745247285,-0.024717254752715023,1.145216972537195,1.0,5.0,27476000000.0,17400.0,1579080.4597701149,991666.6666666666,-16.2401,2026-01-22,-0.0,-0.0,-0.5714033211294709,0.0,1.0,0.07073421662607055,22.0,1.0,1.0,-1.635450949854069,1.0,-0.10470000000000002,-16.2401,0.06401904013650937,2026-01-22,0.07622591500331069,1.0,20.0,0.0005252340717058618,-0.0006622516556292183,-0.05,0.364,1.0,0.057090659968029235,0.028545329984014618,0.21875580315691745,0.052728954671600325,0.16602684848531712,1.0,,,,0.0,0.0857399929857265,1.0,1.0,,missing,1.0,0.0,1.0,-0.00462266978361206,0.003430833410459544,8.0,1.0,NEE.US,NEE.US,NYSE,USD,US Dollar,USA,US,NYSE,USD,US Dollar,USA,US,,,0.9926734541912279,0.0017386171164941455,0.00021964135407093188,23.0,11.0,83.0,3.0,1.0,,,,,,,,,,,,,,,,,-1.4,0.25,-0.4197234363432152,1.0,1.0,1.0,0.865,0.0,0.038151179482487134,0.06067500420166608,-0.28203576292710864,-0.06435548603866087,-0.015969670934354568,0.1141599353302483,0.034466227570850334,0.0,0.0,0.049317503770327786,True,True,True,True,3,3,True,0.14857410482046846,0.2802084836548803,-1.5107767094232714,-0.13597000088266822,-2.0,-0.29168348738547156,1.1245542875251129,1.0853547543041926,0.354969708622633,0.25,-1.0894468726864304,-0.007310909320697376,-0.6009757281034879,0.22528164561023875,0.2325925549309361,recovery,0.35,0.38906387803956155,0.3280836588131536,0.28285246314728485,0.9125,1.035,1.1225,0.9125,1.175,0.0,False,-0.06559106954454445,True,53,neutral,sector,neutral
NBIS.US,US,27533307904.0,0.0,0.0,0.09947330960854095,0.09947330960854095,0.029205288438368487,4613200000.0,501265783.79999995,357844487.629,5472310271.429,0.19875237259937048,Communication Services,Internet Content & Information,NASDAQ,US,USD,US Dollar,Nebius Group N.V.,Common Stock,USA,US,NL0009805522,NBIS.US,,,,253048000.0,108.80666080743575,141.1,89.1358,0.7711315436388076,-0.22886845636119235,1.220684178606528,1.0,7.0,529799999.0,1371.0,386433.2596644785,265207.8774617068,56.6255,2026-02-12,0.0,0.0,0.9786694587489128,0.0,1.0,0.0920023696682464,5.0,1.0,1.0,3.1011454526019113,1.0,55.51,56.6255,17.89983760788331,2026-02-12,-0.0,1.0,5.0,0.0,-0.10497454881999074,0.0,-1.0,1.0,2.4224895881536326,1.0,5.035472470812121,2.3741339491916857,2.6613385216204355,1.0,,,,0.0,0.06334075636782582,1.0,1.0,,missing,1.0,0.0,1.0,-0.0961245122383824,0.032776099311262796,6.0,1.0,NBIS.US,NBIS.US,NASDAQ,USD,US Dollar,USA,US,NASDAQ,USD,US Dollar,USA,US,,,0.9041032072629717,0.014461178067371905,-0.0036722465640099955,28.0,37.0,293.0,7.0,1.0,,,,,,,,,,,,,,,,,-1.4,0.25,0.6242797749613705,1.0,1.0,1.0,0.865,0.0,0.36442125548192933,-0.4047477148853755,-0.1862635387578949,0.04194666555660993,-0.03439453592269788,0.1455834436732024,0.058103075417232315,0.0,0.0,-0.06242797749613706,True,True,True,True,3,3,True,1.5567203730094776,-1.5308192172183606,-1.1532984344238828,-0.22208720322410402,1.4487336121928032,-0.48786575776876434,1.7668128768076592,0.807167703087,0.6176660731351519,0.25,0.9985595499227411,0.6936609019334776,0.49588134756907293,0.21109329317735093,0.1977795543644047,growth,0.35,0.354690172345744,0.400605183528483,0.24470464412577295,1.175,1.175,1.0875,1.175,1.0,0.0,False,-0.07777932693313133,True,54,neutral,sector,neutral
VSCO.US,US,3701482496.0,0.0,0.0,-0.03343408567252193,-0.03343408567252193,0.47625753042090563,856000000.0,,1228300000.0,2084300000.0,0.5630987049789902,Consumer Cyclical,Apparel Retail,NYSE,US,USD,US Dollar,Victoria's Secret & Co,Common Stock,USA,US,US9264001028,VSCO.US,Domestic,,,83425000.0,44.36898406952353,66.889,38.238,0.66332258023776,-0.33667741976223997,1.160337467166785,1.0,5.0,6553409000.0,12000.0,546117.4166666666,198956.58333333334,9.4862,2026-03-05,0.012866134228429813,0.012866134228429813,0.3622279909308472,0.6108495036238286,1.0,0.05814760686883449,10.0,1.0,1.0,2.100023071669274,1.0,0.2400000000000002,9.4862,0.11428445869845999,2026-03-05,0.2736829160085346,1.0,10.0,0.0,0.06463372579930045,0.6,0.6844,1.0,0.37701364599241344,0.18850682299620672,0.07777967711301037,0.09279881217520414,-0.015019135062193767,1.0,,,,0.0,-0.01361774325837374,1.0,1.0,,pathological_clipped,0.0,1.0,1.0,-0.09645530698728688,0.05385985710179504,8.0,1.0,VSCO.US,VSCO.US,NYSE,USD,US Dollar,USA,US,NYSE,USD,US Dollar,USA,US,,,0.9945351866162332,0.0013821884770351955,0.002638009246011541,18.0,5.0,29.0,1.0,1.0,,,,,,,,,,,,,,,,,-1.4,0.0,2.0,1.0,1.0,1.0,0.865,0.0,-0.40133492789438224,0.31276716562350576,0.07951419297240614,0.12629026554166123,0.1088458641331622,-0.07252896399709652,-0.07364914560556671,0.0,0.0,-0.2,True,True,True,True,3,2,True,-1.7144067456418028,1.1829343812032977,0.4923325030818336,1.5964831096470802,0.9640589935522847,1.5439129664278328,-0.4562848369508222,-0.748981094674225,-0.7829289281038253,,2.0,0.5944873988233293,0.059581046463793225,-0.01326030004917167,0.5349063523595361,growth,0.35,0.354690172345744,0.400605183528483,0.24470464412577295,1.175,1.175,1.0875,1.175,1.0,0.0,False,-0.12009554922631015,True,55,neutral,sector,neutral
BC.US,US,4772777984.0,0.024,0.0,0.02522255192878342,0.02522255192878342,0.2507812205865743,1625600000.0,527560000.0,297270000.00000006,2450430000.0,0.5134179733929983,Consumer Cyclical,Recreational Vehicles,NYSE,US,USD,US Dollar,Brunswick Corporation,Common Stock,USA,US,US1170431092,BC.US,Domestic Primary,Domestic,,65700000.0,72.64502258751902,89.8044,69.3773,0.8089249812650496,-0.19107501873495036,1.047100746029595,0.0,5.0,5362800000.0,13300.0,403218.045112782,100165.41353383458,1.7544,2026-01-29,0.0,0.0,0.0700610285698056,0.0,1.0,0.02592095165003834,20.0,1.0,1.0,0.018782085573922396,1.0,0.010000000000000009,1.7544,0.5324222361058937,2026-01-29,0.23635929322704535,1.0,18.0,0.004495886741917026,0.004495886741917026,0.1111111111111111,0.9596,1.0,0.24870862827625784,0.12435431413812892,0.15490518659624208,0.0682478598916203,0.08665732670462178,1.0,,,,0.0,-0.036260771637995924,1.0,1.0,-2.7589700490581497,ok,0.0,0.0,1.0,-0.02129464743559861,0.033530399073873694,8.0,1.0,BC.US,BC.US,NYSE,USD,US Dollar,USA,US,NYSE,USD,US Dollar,USA,US,,,0.9919773123456294,0.0014532830215211456,4.871317266375019e-05,12.0,6.0,16.0,1.0,1.0,,,,,,,,,,,,,,,,,-1.4,0.0,0.3675659042166296,1.0,1.0,1.0,0.865,0.0,-0.08120223891756648,-0.040998061599292944,0.04843160315916551,-0.04204416643087822,0.06294776052271699,0.04165862495895791,-0.09066525661397407,0.0,0.0,-0.03804307108642116,True,True,True,True,3,3,True,-0.2971900123393695,-0.17428779069246694,0.3196075177861087,-0.3119080856670442,-0.8936717585097385,1.0871806653318996,0.24109551529354667,0.6021379693092697,-1.086169176842362,-0.3170985023620565,1.0522303107953157,0.06810058560618328,0.15710614516903879,-0.16926526647897122,0.08900555956285551,mature,0.35,0.4139900071377587,0.35641208660480606,0.22959790625743515,0.965,0.9475,0.965,0.965,1.035,0.0,False,-0.13991480600729245,True,56,neutral,sector,neutral
COHR.US,US,48400318464.0,0.0,0.0,-0.02110817941952514,-0.02110817941952514,0.13797403462800725,8127775000.0,1539978600.0,552405400.0,10220159000.0,0.2111589205265606,Technology,Scientific & Technical Instruments,NYSE,US,USD,US Dollar,Coherent Inc,Common Stock,USA,US,US19247G1076,COHR.US,Domestic,Domestic,,154800000.0,312.6635559689922,300.2,155.9235,1.0415175082244912,0.041517508224491184,2.0052369012303615,1.0,7.0,5810115000.0,30216.0,192286.04050833994,68087.1723590151,6.6116,2026-02-04,0.0,0.0,0.2584661006013714,0.0,1.0,0.0012022220379735936,17.0,1.0,1.0,1.0787197799411887,1.0,0.08000000000000007,6.6116,0.0741619848709566,2026-02-04,0.23602579372647872,1.0,18.0,0.0,0.010506182484308114,0.1111111111111111,1.0,1.0,0.31653242100158935,0.15826621050079467,0.17518723883275888,0.1730116049208721,0.0021756339118867984,1.0,,,,0.0,0.40453112787857193,1.0,1.0,-2.5201922644599897,ok,0.0,0.0,1.0,0.0059825635466087025,0.00914383329226531,8.0,1.0,COHR.US,COHR.US,NYSE,USD,US Dollar,USA,US,NYSE,USD,US Dollar,USA,US,,,0.8415859755213179,0.006653993581465456,-0.011612143744553327,23.0,39.0,171.0,1.0,1.0,,,,,,,,,,,,,,,,,-1.4,0.0,-0.1729427244261277,1.0,1.0,1.0,0.865,0.0,-0.09328266378509856,-0.20926176094141474,-0.06984158429549339,-0.007971786465956764,0.0271838124358389,0.008833039692478888,0.15818663618077744,0.0,0.0,0.017294272442612772,True,True,True,True,3,2,True,-0.3984812109019726,-0.791460737879133,-0.4324420676360745,0.1394665542954257,-0.42121542894198866,0.3855859919977149,0.25813141793915023,-0.07451696759850955,1.6816066566290873,0.3370638141038998,-0.6829492629561552,0.6566963553029712,-0.8839529782507703,0.2811478324997503,0.37554852280322093,growth,0.35,0.354690172345744,0.400605183528483,0.24470464412577295,1.175,1.175,1.0875,1.175,1.0,0.0,False,-0.16886003473625544,True,57,neutral,sector,neutral
PACS.US,US,5051283968.0,0.0,0.0,-0.009813458085430993,-0.009813458085430993,0.20759830617077188,946771000.0,,214649000.0,1161420000.0,0.22992569955631526,Healthcare,Medical Care Facilities,NYSE,US,USD,US Dollar,"PACS Group, Inc.",Common Stock,USA,US,US69380Q1076,PACS.US,,,,156700339.0,32.23530976534773,43.08,22.886,0.7482662433924728,-0.25173375660752717,1.4085165500894752,1.0,7.0,5288932000.0,47455.0,111451.52249499525,24428.110841850175,12.1569,2026-02-25,0.0008550581817396703,0.0008550581817396703,0.45125574636405535,0.540029869446153,0.3333333333333333,0.010526315789473635,1.0,1.0,1.0,0.4060447785901604,1.0,0.061999999999999944,12.1569,0.15269251882827284,2026-02-25,0.24905768916322918,1.0,4.0,0.03096670338049637,0.03096670338049637,0.5,0.49,1.0,0.10590527831907143,0.052952639159535714,0.12425903726173293,0.31010469597244494,-0.18584565871071201,1.0,,,,0.0,0.1774289427455244,1.0,1.0,,pathological_clipped,0.0,1.0,1.0,0.011255448479456559,0.01697395381346874,8.0,1.0,PACS.US,PACS.US,NYSE,USD,US Dollar,USA,US,NYSE,USD,US Dollar,USA,US,,,0.9892870467407252,0.0015612661162256458,-0.0010874752333495108,8.0,6.0,10.0,1.0,1.0,,,,,,,,,,,,,,,,,-1.4,0.0,-0.1258119722823257,1.0,1.0,1.0,0.865,0.0,-0.0474825494882046,-0.2266818319207071,-0.10544265686926646,-0.036108743256178355,0.0900578473602802,-0.040347424928017,0.1657854154049693,0.0,0.0,0.012581197228232572,True,True,True,True,3,2,True,-0.2028340856599244,-0.8573461732742672,-0.6528752320489525,-0.35007275142323074,-0.4352297892528761,1.2774162746139037,-0.5126003759181422,-0.20493121936317574,1.7623856530991358,,-0.1258119722823257,0.008466000869655835,-0.34363383123201086,-0.2921380671979379,0.3006040680675937,growth,0.35,0.354690172345744,0.400605183528483,0.24470464412577295,1.175,1.175,1.0875,1.175,1.0,0.0,False,-0.18763874646889148,True,58,neutral,sector,neutral
